listing_id,listing_package_type,ask_price,listing_status,plus_price,premium_price,raketen_price,publication_date,scrap_date
18381662,basic,2495000,for_sale,590,2080,449,3/4/22,2022
18378835,basic,2495000,for_sale,590,2080,449,3/4/22,2022
18382159,basic,2495000,for_sale,570,2060,449,3/5/22,2022
18380673,plus,2495000,for_sale,550,2040,224.5,3/4/22,2022
18379415,basic,2495000,for_sale,550,2040,449,3/4/22,2022
18306318,basic,2495000,for_sale,530,2020,449,3/4/22,2022
19478676,basic,2500000,for_sale,1400,3800,1399,1/9/23,2023
19490015,basic,2500000,for_sale,1400,3600,1119,1/9/23,2023
19372935,basic,2500000,for_sale,1300,3300,829,1/6/23,2023
19487547,basic,2500000,for_sale,1300,4200,1119,1/6/23,2023
18281748,basic,2500000,for_sale,1200,3800,829,1/9/23,2023
19486881,basic,2500000,for_sale,1200,3900,829,1/6/23,2023
19488379,basic,2500000,for_sale,1200,3200,609,1/7/23,2023
18376124,basic,2500000,for_sale,1020,3210,1249,3/4/22,2022
18381729,basic,2500000,for_sale,920,3110,999,3/5/22,2022
18381516,plus,2500000,for_sale,820,3010,499.5,3/4/22,2022
18380833,basic,2500000,for_sale,820,2310,799,3/4/22,2022
18381313,basic,2500000,for_sale,730,2220,799,3/4/22,2022
18379460,basic,2500000,for_sale,730,2920,799,3/4/22,2022
18376877,plus,2500000,for_sale,570,2060,224.5,3/4/22,2022
19484455,basic,2520035,for_sale,1400,4400,1239,1/5/23,2023
18006576,basic,2545000,for_sale,1080,2570,1249,3/6/22,2022
18433617,basic,2550000,for_sale,1500,4000,1239,1/8/23,2023
19255577,basic,2550000,for_sale,1400,4400,1239,1/6/23,2023
19373797,basic,2550000,for_sale,1400,4000,1239,1/6/23,2023
19487549,basic,2550000,for_sale,1400,4400,1239,1/6/23,2023
19489019,basic,2550000,for_sale,1400,4400,1239,1/9/23,2023
19099617,basic,2550000,for_sale,1300,3800,909,1/6/23,2023
18380568,basic,2550000,for_sale,1080,3270,1399,3/4/22,2022
18322515,premium,2550000,for_sale,880,2370,439.5,3/4/22,2022
18374735,plus,2550000,for_sale,820,3010,439.5,3/3/22,2022
18379577,basic,2550000,for_sale,670,2160,489,3/4/22,2022
17862651,basic,2550000,for_sale,610,2800,489,3/5/22,2022
18366458,plus,2575000,for_sale,880,3070,549.5,3/3/22,2022
19336935,basic,2590000,for_sale,1500,3800,1399,1/7/23,2023
18743159,plus,2590000,for_sale,1400,4000,784.5,1/5/23,2023
19022964,basic,2590000,for_sale,1400,4200,1239,1/6/23,2023
19269855,plus,2590000,for_sale,1400,4400,619.5,1/7/23,2023
19488355,plus,2590000,for_sale,1400,3500,699.5,1/7/23,2023
18346217,basic,2590000,for_sale,1080,3270,1249,3/5/22,2022
18381049,basic,2590000,for_sale,820,3010,879,3/4/22,2022
18355640,plus,2590000,for_sale,820,2310,549.5,3/4/22,2022
19462259,plus,2595000,for_sale,1500,4000,619.5,1/5/23,2023
19487361,premium,2595000,for_sale,1500,4000,619.5,1/6/23,2023
19488598,basic,2595000,for_sale,1500,4000,1399,1/8/23,2023
19072496,basic,2595000,for_sale,1400,4400,1239,1/9/23,2023
19313616,plus,2595000,for_sale,1400,4200,334.5,1/6/23,2023
19400375,premium,2595000,for_sale,1400,4400,619.5,1/7/23,2023
19418822,basic,2595000,for_sale,1400,4400,1239,1/6/23,2023
19455915,premium,2595000,for_sale,1400,4400,619.5,1/6/23,2023
19463116,plus,2595000,for_sale,1400,4400,619.5,1/5/23,2023
19464277,basic,2595000,for_sale,1400,4000,1239,1/5/23,2023
19476735,premium,2595000,for_sale,1400,4200,454.5,1/6/23,2023
19480755,basic,2595000,for_sale,1400,4200,1239,1/6/23,2023
19484039,premium,2595000,for_sale,1400,4000,619.5,1/5/23,2023
19485276,premium,2595000,for_sale,1400,4200,619.5,1/5/23,2023
19485975,basic,2595000,for_sale,1400,4400,1239,1/5/23,2023
19487065,basic,2595000,for_sale,1400,4000,1239,1/6/23,2023
19487423,basic,2595000,for_sale,1400,4400,1239,1/6/23,2023
19487862,basic,2595000,for_sale,1400,4200,1239,1/6/23,2023
19487897,plus,2595000,for_sale,1400,4400,619.5,1/6/23,2023
19488255,basic,2595000,for_sale,1400,4200,1239,1/7/23,2023
19488378,premium,2595000,for_sale,1400,4000,619.5,1/7/23,2023
19488416,basic,2595000,for_sale,1400,4400,1239,1/7/23,2023
18829142,plus,2595000,for_sale,1300,3800,454.5,1/9/23,2023
19424415,basic,2595000,for_sale,1300,3800,909,1/6/23,2023
19431275,basic,2595000,for_sale,1300,4100,909,1/6/23,2023
19426395,premium,2595000,for_sale,1100,3800,454.5,1/9/23,2023
18382937,basic,2595000,for_sale,1080,2570,1249,3/6/22,2022
18382260,basic,2595000,for_sale,1080,3270,1249,3/5/22,2022
18210177,basic,2595000,for_sale,1080,3270,1249,3/5/22,2022
18381506,basic,2595000,for_sale,1080,3270,1249,3/4/22,2022
18380508,plus,2595000,for_sale,1080,2570,624.5,3/4/22,2022
18373795,premium,2595000,for_sale,1080,3270,699.5,3/4/22,2022
18346581,basic,2595000,for_sale,1080,3270,1249,3/4/22,2022
18381575,basic,2595000,for_sale,1020,3210,1249,3/4/22,2022
18380698,basic,2595000,for_sale,980,3170,1099,3/4/22,2022
18379536,basic,2595000,for_sale,980,2470,1099,3/4/22,2022
18382657,plus,2595000,for_sale,920,3110,549.5,3/5/22,2022
18382035,basic,2595000,for_sale,920,2410,1099,3/4/22,2022
18380573,basic,2595000,for_sale,920,3110,1099,3/4/22,2022
18381484,plus,2595000,for_sale,880,2370,439.5,3/4/22,2022
18381125,basic,2595000,for_sale,880,2370,879,3/4/22,2022
18380770,basic,2595000,for_sale,880,2370,879,3/4/22,2022
18331525,plus,2595000,for_sale,880,2370,439.5,3/4/22,2022
18251960,basic,2595000,for_sale,880,2370,879,3/4/22,2022
18381437,basic,2595000,for_sale,820,2310,879,3/4/22,2022
18381320,basic,2595000,for_sale,820,2310,879,3/4/22,2022
18346119,basic,2595000,for_sale,820,3010,879,3/4/22,2022
18379097,plus,2595000,for_sale,770,2260,439.5,3/4/22,2022
18381040,basic,2595000,for_sale,670,2160,489,3/4/22,2022
18376655,basic,2595000,for_sale,610,2100,489,3/4/22,2022
18332886,basic,2595000,for_sale,570,2060,489,3/4/22,2022
19485416,premium,2600000,for_sale,1500,3800,454.5,1/5/23,2023
19332775,plus,2600000,for_sale,1400,4400,619.5,1/7/23,2023
18695056,basic,2600000,for_sale,1300,4100,1239,1/5/23,2023
18380715,basic,2630000,for_sale,570,2060,489,3/4/22,2022
18442536,plus,2633400,for_sale,1100,3400,454.5,1/9/23,2023
19176098,basic,2650000,for_sale,1700,4000,1399,1/6/23,2023
19421815,plus,2650000,for_sale,1700,4000,619.5,1/6/23,2023
19434835,plus,2650000,for_sale,1500,3800,619.5,1/5/23,2023
19018566,plus,2650000,for_sale,1400,4400,619.5,1/6/23,2023
19435135,basic,2650000,for_sale,1400,4200,1239,1/6/23,2023
19466295,basic,2650000,for_sale,1400,3800,1239,1/6/23,2023
19472079,basic,2650000,for_sale,1400,4200,909,1/8/23,2023
19487536,basic,2650000,for_sale,1400,4400,1239,1/6/23,2023
19487057,plus,2650000,for_sale,1300,3600,454.5,1/6/23,2023
19487203,basic,2650000,for_sale,1300,4100,1239,1/6/23,2023
18745843,plus,2650000,for_sale,1200,3800,699.5,1/6/23,2023
19487795,basic,2650000,for_sale,1100,3800,669,1/6/23,2023
18381480,basic,2650000,for_sale,1080,3270,1249,3/4/22,2022
18380681,premium,2650000,for_sale,1080,3270,699.5,3/4/22,2022
18379315,basic,2650000,for_sale,1080,3270,1399,3/4/22,2022
18371735,plus,2650000,for_sale,1080,3270,624.5,3/3/22,2022
18135036,basic,2650000,for_sale,980,2470,1249,3/4/22,2022
18383175,basic,2650000,for_sale,880,2370,879,3/6/22,2022
18382236,basic,2650000,for_sale,880,2370,879,3/5/22,2022
18381283,basic,2650000,for_sale,820,2310,879,3/4/22,2022
17721058,basic,2650000,for_sale,820,3010,879,3/4/22,2022
18382407,basic,2650000,for_sale,610,2100,489,3/5/22,2022
18376535,basic,2660000,for_sale,1080,3270,1249,3/4/22,2022
19461016,basic,2675000,for_sale,1400,4400,1239,1/6/23,2023
19487483,basic,2675000,for_sale,1400,4200,909,1/6/23,2023
18128239,basic,2675000,for_sale,800,2290,879,3/4/22,2022
18379977,basic,2675000,for_sale,770,2260,879,3/4/22,2022
18366377,plus,2675000,for_sale,730,2220,439.5,3/5/22,2022
18377096,basic,2675000,for_sale,680,2170,489,3/4/22,2022
18967479,basic,2690000,for_sale,1400,4400,1239,1/8/23,2023
17820835,plus,2690000,for_sale,1080,3270,699.5,3/4/22,2022
18375375,plus,2690000,for_sale,820,3010,439.5,3/3/22,2022
18371498,plus,2690000,for_sale,660,2150,439.5,3/3/22,2022
19487263,basic,2695000,for_sale,1600,3800,1239,1/6/23,2023
19359976,basic,2695000,for_sale,1500,4000,1239,1/7/23,2023
18417456,basic,2695000,for_sale,1400,4200,1239,1/9/23,2023
18687706,basic,2695000,for_sale,1400,4400,1239,1/7/23,2023
19147581,basic,2695000,for_sale,1400,4400,1239,1/8/23,2023
19257439,basic,2695000,for_sale,1400,4400,1239,1/6/23,2023
19267578,plus,2695000,for_sale,1400,4400,619.5,1/9/23,2023
19295898,premium,2695000,for_sale,1400,4200,619.5,1/6/23,2023
19330258,basic,2695000,for_sale,1400,4400,1239,1/6/23,2023
19367375,basic,2695000,for_sale,1400,4200,909,1/6/23,2023
19421355,basic,2695000,for_sale,1400,4000,1239,1/9/23,2023
19437875,basic,2695000,for_sale,1400,4400,1239,1/6/23,2023
19447495,basic,2695000,for_sale,1400,4400,1239,1/7/23,2023
19466779,plus,2695000,for_sale,1400,4000,619.5,1/5/23,2023
19485235,plus,2695000,for_sale,1400,4000,619.5,1/5/23,2023
19486635,basic,2695000,for_sale,1400,4200,1239,1/5/23,2023
19487063,basic,2695000,for_sale,1400,4400,1239,1/6/23,2023
19487107,premium,2695000,for_sale,1400,4400,619.5,1/6/23,2023
19487136,basic,2695000,for_sale,1400,4400,1239,1/6/23,2023
19487234,basic,2695000,for_sale,1400,4400,1239,1/6/23,2023
19487275,plus,2695000,for_sale,1400,4400,619.5,1/6/23,2023
19487462,premium,2695000,for_sale,1400,4200,619.5,1/6/23,2023
19488158,plus,2695000,for_sale,1400,4200,619.5,1/7/23,2023
19450535,plus,2695000,for_sale,1300,3800,454.5,1/6/23,2023
19485115,plus,2695000,for_sale,1300,4100,619.5,1/5/23,2023
19487277,basic,2695000,for_sale,1300,4100,1239,1/7/23,2023
19487380,plus,2695000,for_sale,1300,3800,454.5,1/6/23,2023
19418375,basic,2695000,for_sale,1200,4200,909,1/6/23,2023
19487225,basic,2695000,for_sale,1200,3500,909,1/6/23,2023
19487616,basic,2695000,for_sale,1200,3400,909,1/6/23,2023
18381726,basic,2695000,for_sale,1080,3270,1249,3/5/22,2022
18370862,plus,2695000,for_sale,1080,3270,624.5,3/5/22,2022
18381652,plus,2695000,for_sale,1080,2570,624.5,3/4/22,2022
18381651,basic,2695000,for_sale,1080,3270,1249,3/4/22,2022
18381284,basic,2695000,for_sale,1080,3270,1249,3/4/22,2022
18380861,basic,2695000,for_sale,1080,3270,1399,3/4/22,2022
18380630,plus,2695000,for_sale,1080,3270,624.5,3/4/22,2022
18379835,basic,2695000,for_sale,1080,3270,1249,3/4/22,2022
18356615,basic,2695000,for_sale,1080,3270,1249,3/4/22,2022
18382698,plus,2695000,for_sale,980,3170,549.5,3/5/22,2022
18380416,plus,2695000,for_sale,980,3170,549.5,3/4/22,2022
18371179,plus,2695000,for_sale,980,2470,624.5,3/4/22,2022
18381176,basic,2695000,for_sale,920,3110,1099,3/4/22,2022
18381331,premium,2695000,for_sale,880,2370,439.5,3/4/22,2022
18380401,basic,2695000,for_sale,880,3070,879,3/4/22,2022
18376916,basic,2695000,for_sale,880,2370,879,3/4/22,2022
18275596,basic,2695000,for_sale,880,2370,879,3/4/22,2022
18375835,premium,2695000,for_sale,880,2370,439.5,3/3/22,2022
18372515,premium,2695000,for_sale,880,2370,439.5,3/3/22,2022
18381966,basic,2695000,for_sale,820,3010,879,3/5/22,2022
18381603,basic,2695000,for_sale,820,3010,879,3/4/22,2022
18380494,plus,2695000,for_sale,820,3010,439.5,3/4/22,2022
18380482,plus,2695000,for_sale,820,3010,439.5,3/4/22,2022
18353775,premium,2695000,for_sale,820,2310,439.5,3/4/22,2022
17622440,basic,2695000,for_sale,820,3010,879,3/4/22,2022
18381498,basic,2695000,for_sale,770,2260,879,3/4/22,2022
18369379,basic,2695000,for_sale,770,2260,879,3/4/22,2022
18372735,plus,2695000,for_sale,770,2260,439.5,3/3/22,2022
18381111,basic,2695000,for_sale,730,2920,879,3/4/22,2022
18381162,plus,2695000,for_sale,670,2160,244.5,3/4/22,2022
18377077,premium,2695000,for_sale,660,2150,244.5,3/4/22,2022
18195675,basic,2695000,for_sale,630,2120,489,3/4/22,2022
18380736,basic,2695000,for_sale,570,2060,489,3/4/22,2022
18967017,basic,2700000,for_sale,1400,4400,1239,1/7/23,2023
19485376,premium,2700000,for_sale,1400,4400,619.5,1/5/23,2023
19487726,basic,2700000,for_sale,1400,4400,1239,1/7/23,2023
19402195,basic,2700000,for_sale,1300,3800,909,1/9/23,2023
18381318,plus,2700000,for_sale,880,2370,439.5,3/4/22,2022
18382095,basic,2700000,for_sale,670,2860,489,3/4/22,2022
18833915,basic,2710000,for_sale,1400,4200,1239,1/9/23,2023
18379075,basic,2725000,for_sale,610,2100,489,3/4/22,2022
18380704,basic,2730000,for_sale,770,2260,879,3/4/22,2022
18169221,premium,2745000,for_sale,1400,4200,454.5,1/9/23,2023
18331964,basic,2745000,for_sale,980,3170,1099,3/4/22,2022
19216936,plus,2750000,for_sale,1700,4000,699.5,1/5/23,2023
19073617,premium,2750000,for_sale,1500,4000,619.5,1/7/23,2023
19320655,plus,2750000,for_sale,1500,3800,454.5,1/6/23,2023
19487704,basic,2750000,for_sale,1500,3800,909,1/6/23,2023
16757067,basic,2750000,for_sale,1400,4400,1239,1/6/23,2023
17468255,plus,2750000,for_sale,1400,4400,619.5,1/7/23,2023
19172661,basic,2750000,for_sale,1400,4200,909,1/6/23,2023
19217416,plus,2750000,for_sale,1400,4400,619.5,1/5/23,2023
19448975,basic,2750000,for_sale,1400,4400,1239,1/6/23,2023
19487482,basic,2750000,for_sale,1400,4400,1239,1/6/23,2023
19442995,basic,2750000,for_sale,1300,3800,909,1/6/23,2023
19455820,basic,2750000,for_sale,1300,4000,909,1/6/23,2023
19487690,basic,2750000,for_sale,1300,3800,909,1/7/23,2023
19486557,plus,2750000,for_sale,1200,3500,454.5,1/5/23,2023
19488955,basic,2750000,for_sale,1100,3600,669,1/8/23,2023
18380973,premium,2750000,for_sale,1080,3270,699.5,3/4/22,2022
18380890,plus,2750000,for_sale,1080,3270,624.5,3/4/22,2022
18380821,premium,2750000,for_sale,1080,3270,699.5,3/4/22,2022
18380216,plus,2750000,for_sale,1080,3270,624.5,3/4/22,2022
18379196,basic,2750000,for_sale,1080,3270,1249,3/4/22,2022
18379018,basic,2750000,for_sale,880,2370,879,3/4/22,2022
18331849,basic,2750000,for_sale,820,3010,879,3/4/22,2022
18376115,plus,2750000,for_sale,820,3010,439.5,3/3/22,2022
18380937,basic,2750000,for_sale,670,2160,489,3/4/22,2022
18380853,basic,2750000,for_sale,630,2120,489,3/4/22,2022
18379856,premium,2750000,for_sale,630,2120,244.5,3/4/22,2022
18381082,basic,2750000,for_sale,610,2100,489,3/4/22,2022
18382139,premium,2750000,for_sale,590,2780,244.5,3/5/22,2022
19487976,basic,2775000,for_sale,1400,4400,1239,1/7/23,2023
18382676,basic,2775000,for_sale,1080,3270,1249,3/5/22,2022
19484816,plus,2780000,for_sale,1400,4400,619.5,1/5/23,2023
19485355,basic,2790000,for_sale,1500,4000,1239,1/5/23,2023
19296875,basic,2790000,for_sale,1400,4200,1239,1/9/23,2023
19485515,plus,2790000,for_sale,1400,4000,784.5,1/5/23,2023
19344595,basic,2790000,for_sale,1200,3300,909,1/5/23,2023
18380521,basic,2790000,for_sale,1080,3270,1249,3/4/22,2022
18380941,basic,2790000,for_sale,770,2260,879,3/4/22,2022
18380595,basic,2790000,for_sale,670,2160,489,3/4/22,2022
19435715,premium,2795000,for_sale,1600,3800,619.5,1/5/23,2023
19334595,basic,2795000,for_sale,1500,3800,1239,1/6/23,2023
19487561,basic,2795000,for_sale,1500,4000,1399,1/6/23,2023
19488458,basic,2795000,for_sale,1500,4000,1239,1/9/23,2023
18776378,basic,2795000,for_sale,1400,4200,1239,1/9/23,2023
19035516,basic,2795000,for_sale,1400,4300,909,1/6/23,2023
19123681,basic,2795000,for_sale,1400,4000,909,1/6/23,2023
19277136,plus,2795000,for_sale,1400,4400,619.5,1/6/23,2023
19331097,premium,2795000,for_sale,1400,4000,619.5,1/6/23,2023
19331398,basic,2795000,for_sale,1400,4000,1239,1/9/23,2023
19351541,basic,2795000,for_sale,1400,4400,1239,1/6/23,2023
19419017,basic,2795000,for_sale,1400,4000,1239,1/8/23,2023
19432115,plus,2795000,for_sale,1400,4200,454.5,1/5/23,2023
19442335,premium,2795000,for_sale,1400,4400,619.5,1/6/23,2023
19483255,premium,2795000,for_sale,1400,4000,619.5,1/5/23,2023
19486979,plus,2795000,for_sale,1400,4400,619.5,1/6/23,2023
19487119,plus,2795000,for_sale,1400,4200,619.5,1/6/23,2023
19487803,plus,2795000,for_sale,1400,4400,619.5,1/6/23,2023
19488078,premium,2795000,for_sale,1400,4400,619.5,1/7/23,2023
19488195,premium,2795000,for_sale,1400,4400,619.5,1/7/23,2023
19488479,premium,2795000,for_sale,1400,4400,619.5,1/8/23,2023
19428955,basic,2795000,for_sale,1300,3800,909,1/5/23,2023
19455445,basic,2795000,for_sale,1300,4100,1239,1/8/23,2023
19480057,plus,2795000,for_sale,1300,4100,454.5,1/6/23,2023
19486255,plus,2795000,for_sale,1300,3800,454.5,1/5/23,2023
19487776,plus,2795000,for_sale,1300,4100,619.5,1/6/23,2023
19491096,basic,2795000,for_sale,1300,3800,909,1/9/23,2023
19102195,basic,2795000,for_sale,1200,3800,1239,1/6/23,2023
19158378,premium,2795000,for_sale,1200,3600,334.5,1/9/23,2023
19360555,plus,2795000,for_sale,1200,4200,454.5,1/6/23,2023
19451195,plus,2795000,for_sale,1200,3800,619.5,1/5/23,2023
19487783,basic,2795000,for_sale,1200,4000,1399,1/6/23,2023
19487863,basic,2795000,for_sale,1200,4000,1399,1/6/23,2023
18381875,basic,2795000,for_sale,1080,3270,1249,3/4/22,2022
18381346,basic,2795000,for_sale,1080,3270,1249,3/4/22,2022
18381311,plus,2795000,for_sale,1080,3270,699.5,3/4/22,2022
18381255,basic,2795000,for_sale,1080,3270,1249,3/4/22,2022
18381115,plus,2795000,for_sale,1080,3270,624.5,3/4/22,2022
18358035,plus,2795000,for_sale,1080,3270,624.5,3/4/22,2022
18379635,basic,2795000,for_sale,1020,3210,1249,3/4/22,2022
18382495,basic,2795000,for_sale,980,3170,1099,3/5/22,2022
18382016,basic,2795000,for_sale,980,3170,1099,3/4/22,2022
18381459,basic,2795000,for_sale,920,3110,1099,3/4/22,2022
18382499,basic,2795000,for_sale,880,2370,879,3/5/22,2022
18382195,basic,2795000,for_sale,880,3070,879,3/5/22,2022
18381224,basic,2795000,for_sale,880,3070,879,3/4/22,2022
18381438,basic,2795000,for_sale,820,3010,879,3/4/22,2022
18298655,basic,2795000,for_sale,820,3010,879,3/4/22,2022
18327855,plus,2795000,for_sale,770,2260,439.5,3/3/22,2022
18380650,basic,2795000,for_sale,730,2920,879,3/4/22,2022
18382675,basic,2795000,for_sale,670,2160,489,3/5/22,2022
18367615,basic,2795000,for_sale,630,2120,489,3/4/22,2022
18382427,basic,2799000,for_sale,880,2370,879,3/5/22,2022
18381027,basic,2799000,for_sale,820,3010,879,3/4/22,2022
19487655,basic,2800000,for_sale,1400,4000,1239,1/6/23,2023
19487316,basic,2800000,for_sale,1100,3800,909,1/6/23,2023
19488024,plus,2800000,for_sale,1100,3600,454.5,1/9/23,2023
19467717,plus,2800000,for_sale,1000,3700,619.5,1/7/23,2023
18382449,basic,2800000,for_sale,710,2200,879,3/6/22,2022
18380614,basic,2845000,for_sale,820,2310,1099,3/4/22,2022
19491337,basic,2850000,for_sale,1500,3800,1239,1/9/23,2023
16851555,basic,2850000,for_sale,1400,4400,1239,1/6/23,2023
18712151,plus,2850000,for_sale,1400,4000,619.5,1/7/23,2023
19444075,basic,2850000,for_sale,1400,4400,1239,1/6/23,2023
19487109,basic,2850000,for_sale,1400,4400,1239,1/6/23,2023
19487142,basic,2850000,for_sale,1400,4400,1239,1/6/23,2023
19485156,plus,2850000,for_sale,1300,3800,454.5,1/5/23,2023
18381615,plus,2850000,for_sale,1080,3270,624.5,3/4/22,2022
18381597,basic,2850000,for_sale,1080,3270,1249,3/4/22,2022
18287555,basic,2850000,for_sale,1080,3270,1249,3/4/22,2022
18381192,premium,2850000,for_sale,880,2370,439.5,3/4/22,2022
18380414,plus,2850000,for_sale,880,2370,439.5,3/4/22,2022
18231535,plus,2850000,for_sale,820,3010,439.5,3/3/22,2022
18375615,plus,2850000,for_sale,670,2160,244.5,3/4/22,2022
18323255,premium,2850000,for_sale,590,2080,244.5,3/4/22,2022
18281892,basic,2850000,for_sale,570,2060,489,3/4/22,2022
19486116,plus,2875000,for_sale,1400,4400,619.5,1/5/23,2023
19487697,basic,2875000,for_sale,1400,4400,1239,1/6/23,2023
19489136,basic,2875000,for_sale,1400,4200,1239,1/9/23,2023
18381445,plus,2875000,for_sale,1080,3270,624.5,3/4/22,2022
18381095,basic,2875000,for_sale,980,2470,1099,3/4/22,2022
18381037,basic,2875000,for_sale,590,2080,489,3/4/22,2022
18376657,plus,2875000,for_sale,590,2780,244.5,3/4/22,2022
18382470,premium,2880000,for_sale,1080,3270,624.5,3/5/22,2022
18805515,basic,2890000,for_sale,1400,4400,1239,1/9/23,2023
18381716,basic,2890000,for_sale,1080,3270,1399,3/4/22,2022
18313295,basic,2890000,for_sale,730,2220,879,3/4/22,2022
18380551,basic,2890000,for_sale,610,2100,489,3/4/22,2022
19299675,premium,2895000,for_sale,1400,4400,619.5,1/6/23,2023
19312038,plus,2895000,for_sale,1400,4200,619.5,1/6/23,2023
19373742,basic,2895000,for_sale,1400,4400,1239,1/8/23,2023
19402695,basic,2895000,for_sale,1400,4400,1239,1/6/23,2023
19421436,plus,2895000,for_sale,1400,4200,454.5,1/6/23,2023
19458796,basic,2895000,for_sale,1400,4400,1239,1/6/23,2023
19472320,basic,2895000,for_sale,1400,4400,1239,1/6/23,2023
19484637,basic,2895000,for_sale,1400,4000,909,1/5/23,2023
19486075,plus,2895000,for_sale,1400,4400,619.5,1/5/23,2023
19487220,premium,2895000,for_sale,1400,4400,619.5,1/6/23,2023
19487516,basic,2895000,for_sale,1400,4400,1239,1/6/23,2023
19487517,basic,2895000,for_sale,1400,4400,1239,1/6/23,2023
19487883,premium,2895000,for_sale,1400,4400,619.5,1/6/23,2023
19487911,plus,2895000,for_sale,1400,4200,454.5,1/7/23,2023
19274060,plus,2895000,for_sale,1300,4000,454.5,1/5/23,2023
19486886,plus,2895000,for_sale,1300,4100,619.5,1/6/23,2023
19487998,premium,2895000,for_sale,1300,4100,619.5,1/7/23,2023
19488216,plus,2895000,for_sale,1300,4100,619.5,1/7/23,2023
19391475,plus,2895000,for_sale,1200,3800,454.5,1/6/23,2023
19466605,plus,2895000,for_sale,1200,3600,619.5,1/6/23,2023
19485418,basic,2895000,for_sale,1200,3800,669,1/5/23,2023
19487799,basic,2895000,for_sale,1200,3800,669,1/6/23,2023
19074316,plus,2895000,for_sale,1100,3800,454.5,1/5/23,2023
18382719,basic,2895000,for_sale,1080,3270,1249,3/6/22,2022
18381226,basic,2895000,for_sale,1080,3270,1249,3/4/22,2022
18381223,basic,2895000,for_sale,1080,3270,1249,3/4/22,2022
18380481,premium,2895000,for_sale,1080,3270,624.5,3/4/22,2022
18379015,plus,2895000,for_sale,1080,3270,699.5,3/4/22,2022
18368236,plus,2895000,for_sale,1080,3270,624.5,3/4/22,2022
18356855,plus,2895000,for_sale,1080,3270,624.5,3/4/22,2022
18354582,basic,2895000,for_sale,1080,3270,1249,3/4/22,2022
18349378,basic,2895000,for_sale,1080,3270,1249,3/4/22,2022
18383137,basic,2895000,for_sale,980,3170,1099,3/6/22,2022
18382136,basic,2895000,for_sale,980,3170,1099,3/5/22,2022
18382616,basic,2895000,for_sale,920,3110,1099,3/5/22,2022
18382469,plus,2895000,for_sale,920,3110,549.5,3/5/22,2022
18381961,basic,2895000,for_sale,920,3110,1099,3/5/22,2022
18362238,plus,2895000,for_sale,920,3110,549.5,3/5/22,2022
18380909,plus,2895000,for_sale,920,3110,549.5,3/4/22,2022
18380791,basic,2895000,for_sale,920,3110,1099,3/4/22,2022
18380015,plus,2895000,for_sale,920,3110,549.5,3/4/22,2022
18359255,basic,2895000,for_sale,920,3110,1099,3/4/22,2022
18316595,plus,2895000,for_sale,920,3110,549.5,3/4/22,2022
18382165,plus,2895000,for_sale,880,2370,439.5,3/5/22,2022
18379680,premium,2895000,for_sale,880,3070,439.5,3/5/22,2022
18382115,basic,2895000,for_sale,880,2370,879,3/4/22,2022
18381718,plus,2895000,for_sale,880,3070,439.5,3/4/22,2022
18381448,basic,2895000,for_sale,880,2370,879,3/4/22,2022
18381212,plus,2895000,for_sale,880,3070,439.5,3/4/22,2022
18381041,basic,2895000,for_sale,880,3070,1099,3/4/22,2022
18380602,basic,2895000,for_sale,880,2370,879,3/4/22,2022
18338816,basic,2895000,for_sale,880,2370,879,3/4/22,2022
18315475,basic,2895000,for_sale,880,2370,879,3/4/22,2022
18382438,basic,2895000,for_sale,820,3010,879,3/5/22,2022
18382418,basic,2895000,for_sale,820,3010,879,3/5/22,2022
18379518,basic,2895000,for_sale,820,2310,879,3/4/22,2022
18379080,basic,2895000,for_sale,820,3010,879,3/4/22,2022
18377558,premium,2895000,for_sale,630,2820,244.5,3/4/22,2022
18290717,plus,2895000,for_sale,630,2120,244.5,3/4/22,2022
18338396,basic,2895000,for_sale,610,2100,489,3/5/22,2022
18331542,basic,2895000,for_sale,610,2100,489,3/4/22,2022
19485116,plus,2900000,for_sale,1400,4400,619.5,1/5/23,2023
19489855,plus,2900000,for_sale,1300,4000,454.5,1/9/23,2023
19484556,basic,2900000,for_sale,1200,3600,909,1/5/23,2023
18377241,basic,2900000,for_sale,880,3070,879,3/4/22,2022
19491937,basic,2925000,for_sale,1400,4400,1239,1/9/23,2023
18382448,basic,2945000,for_sale,1080,3270,1249,3/6/22,2022
19489836,basic,2950000,for_sale,1500,3800,909,1/9/23,2023
19252115,premium,2950000,for_sale,1400,4400,619.5,1/7/23,2023
19447836,basic,2950000,for_sale,1400,4000,909,1/6/23,2023
19455035,basic,2950000,for_sale,1400,4400,1239,1/7/23,2023
19477095,basic,2950000,for_sale,1400,4400,1239,1/6/23,2023
19485655,plus,2950000,for_sale,1400,4400,619.5,1/5/23,2023
19487077,basic,2950000,for_sale,1400,4400,1239,1/6/23,2023
19487580,premium,2950000,for_sale,1400,4400,619.5,1/6/23,2023
19488636,basic,2950000,for_sale,1300,3600,1239,1/8/23,2023
19492215,basic,2950000,for_sale,1300,4100,1399,1/9/23,2023
19487891,basic,2950000,for_sale,1200,3600,909,1/8/23,2023
19490375,basic,2950000,for_sale,1200,3800,1239,1/9/23,2023
18382199,plus,2950000,for_sale,1080,3270,624.5,3/5/22,2022
18381119,basic,2950000,for_sale,1080,3270,1249,3/4/22,2022
18381084,premium,2950000,for_sale,1080,3270,699.5,3/4/22,2022
